Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45329.6249884259;2024-02-07 14:59:59;0;1;0.3;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6249918981;2024-02-07 14:59:59;3;2;321.3;1;3896.3;554;103;171.9;0.0;0.0;52.4;247.6;7.53;-4.66;
45329.6287106481;2024-02-07 15:05:21;3216;1;238.6;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6314722222;2024-02-07 15:09:19;5602;2;4.5;1;3896.3;2;27;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6315243056;2024-02-07 15:09:24;5647;1;58.5;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6322013889;2024-02-07 15:10:22;6232;2;3.5;1;3896.3;2;34;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6322418981;2024-02-07 15:10:26;6267;1;127.8;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6337210648;2024-02-07 15:12:34;7545;2;12.9;1;3896.3;12;56;1.4;0.0;0.0;0.0;0.0;1.44;-0.00;
45329.6338703704;2024-02-07 15:12:46;7674;1;32.0;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6342407407;2024-02-07 15:13:18;7994;2;74.2;1;3896.3;110;89;43.2;0.0;43.2;0.0;0.0;1.29;-0.00;
45329.6350995370;2024-02-07 15:14:33;8736;1;139.5;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6367141204;2024-02-07 15:16:52;10131;2;9.1;1;3896.3;10;66;6.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6368194444;2024-02-07 15:17:01;10222;1;18.9;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6370381944;2024-02-07 15:17:20;10411;2;29.2;1;3896.3;48;99;28.0;28.0;0.0;0.0;0.0;0.00;-0.00;
45329.6373761574;2024-02-07 15:17:49;10703;1;16.1;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6375625000;2024-02-07 15:18:05;10864;2;15.0;1;3896.3;8;32;9.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6377361111;2024-02-07 15:18:20;11014;1;56.1;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6383854167;2024-02-07 15:19:17;11575;2;1.3;1;3896.3;2;92;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6384004630;2024-02-07 15:19:18;11588;1;59.6;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6390902778;2024-02-07 15:20:17;12184;2;8.9;1;3896.3;8;54;4.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6391932870;2024-02-07 15:20:26;12273;1;49.1;1;3896.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
