Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
44788.6146296296;2022-08-15 14:45:04;0;1;40.4;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6150972222;2022-08-15 14:45:44;404;2;51.1;1;7710.9;94;110;17.2;17.2;0.0;0.0;0.0;2.46;-0.65;
44788.6156886574;2022-08-15 14:46:36;915;1;71.7;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6165185185;2022-08-15 14:47:47;1632;2;28.0;1;7710.9;40;86;12.9;0.0;0.0;0.0;0.0;0.00;-4.82;
44788.6168425926;2022-08-15 14:48:15;1912;1;7.0;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6169236111;2022-08-15 14:48:22;1982;2;0.9;1;7710.9;2;133;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6169340278;2022-08-15 14:48:23;1991;1;743.8;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6255428241;2022-08-15 15:00:47;9429;2;3.4;1;7710.9;2;35;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6255821759;2022-08-15 15:00:50;9463;1;209.6;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6280081018;2022-08-15 15:04:20;11559;2;20.8;1;7710.9;34;98;6.9;0.0;0.0;0.0;0.0;22.70;-1.24;
44788.6282488426;2022-08-15 15:04:41;11767;1;24.3;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6285300926;2022-08-15 15:05:05;12010;2;19.0;1;7710.9;32;101;10.0;0.0;0.0;0.0;0.0;3.02;-2.44;
44788.6287500000;2022-08-15 15:05:24;12200;1;38.9;1;7710.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44788.6292002315;2022-08-15 15:06:03;12589;2;29.0;1;7710.9;38;79;11.7;0.0;0.0;0.0;0.0;38.27;-1.04;
