Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45345.7500462963;2024-02-23 18:00:04;0;0;449.2;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7552453704;2024-02-23 18:07:33;4492;1;742.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7638344907;2024-02-23 18:19:55;11913;2;8.3;1;5729.3;4;29;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7639305556;2024-02-23 18:20:04;11996;1;6.6;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7640069444;2024-02-23 18:20:10;12062;2;3.1;1;5729.3;2;39;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7640428241;2024-02-23 18:20:13;12093;1;889.6;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7743391204;2024-02-23 18:35:03;20989;2;1.6;1;5729.3;2;75;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7743576389;2024-02-23 18:35:05;21005;1;333.4;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7782164352;2024-02-23 18:40:38;24339;2;23.4;1;5729.3;20;51;13.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7784872685;2024-02-23 18:41:01;24573;1;39.9;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7789490741;2024-02-23 18:41:41;24972;2;21.2;1;5729.3;30;85;9.8;0.0;0.0;0.0;0.0;0.00;-2.47;
45345.7791944444;2024-02-23 18:42:02;25184;1;70.8;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7800138889;2024-02-23 18:43:13;25892;2;6.8;1;5729.3;14;124;2.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7800925926;2024-02-23 18:43:20;25960;1;24.2;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7803726852;2024-02-23 18:43:44;26202;2;11.2;1;5729.3;16;86;3.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7805023148;2024-02-23 18:43:55;26314;1;426.7;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7854409722;2024-02-23 18:51:02;30581;2;10.8;1;5729.3;16;89;2.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7855659722;2024-02-23 18:51:13;30689;1;81.0;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7865034722;2024-02-23 18:52:34;31499;2;2.2;1;5729.3;4;109;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7865289352;2024-02-23 18:52:36;31521;1;14.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7866921296;2024-02-23 18:52:50;31662;2;9.8;1;5729.3;12;73;1.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7868055556;2024-02-23 18:53:00;31760;1;29.7;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7871493056;2024-02-23 18:53:30;32057;2;4.2;1;5729.3;6;86;3.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7871979167;2024-02-23 18:53:34;32099;1;21.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7874421296;2024-02-23 18:53:55;32310;2;2.0;1;5729.3;2;60;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7874652778;2024-02-23 18:53:57;32330;1;15.6;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7876458333;2024-02-23 18:54:13;32486;2;4.5;1;5729.3;2;27;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7876979167;2024-02-23 18:54:17;32531;1;43.3;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7881990741;2024-02-23 18:55:00;32964;2;12.6;1;5729.3;12;57;5.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7883449074;2024-02-23 18:55:13;33090;1;31.8;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7887129630;2024-02-23 18:55:45;33408;2;47.4;1;5729.3;58;73;11.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7892615741;2024-02-23 18:56:32;33882;1;39.9;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7897233796;2024-02-23 18:57:12;34281;2;2.3;1;5729.3;2;52;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7897500000;2024-02-23 18:57:14;34304;1;9.0;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7898541667;2024-02-23 18:57:23;34394;2;1.4;1;5729.3;2;86;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7898703704;2024-02-23 18:57:25;34408;1;58.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7905428241;2024-02-23 18:58:23;34989;2;12.9;1;5729.3;12;56;5.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7906921296;2024-02-23 18:58:36;35118;1;14.6;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7908611111;2024-02-23 18:58:50;35264;2;24.3;1;5729.3;32;79;6.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7911423611;2024-02-23 18:59:15;35507;1;7.2;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7912256944;2024-02-23 18:59:22;35579;2;9.1;1;5729.3;8;53;5.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7913310185;2024-02-23 18:59:31;35670;1;7.0;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7914120370;2024-02-23 18:59:38;35740;2;30.9;1;5729.3;32;62;8.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7917696759;2024-02-23 19:00:09;36049;1;34.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7921643519;2024-02-23 19:00:43;36390;2;42.8;1;5729.3;48;67;9.2;0.0;0.0;0.0;0.0;2.58;-0.00;
45345.7926597222;2024-02-23 19:01:26;36818;1;90.7;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7937094907;2024-02-23 19:02:57;37725;2;9.2;1;5729.3;8;52;7.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7938159722;2024-02-23 19:03:06;37817;1;18.3;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7940277778;2024-02-23 19:03:24;38000;2;9.2;1;5729.3;14;91;2.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7941342593;2024-02-23 19:03:33;38092;1;40.2;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7945995370;2024-02-23 19:04:13;38494;2;5.3;1;5729.3;2;23;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7946608796;2024-02-23 19:04:19;38547;1;91.5;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7957199074;2024-02-23 19:05:50;39462;2;16.3;1;5729.3;30;110;9.7;0.0;0.0;0.0;0.0;0.00;-2.69;
45345.7959085648;2024-02-23 19:06:07;39625;1;12.4;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7960520833;2024-02-23 19:06:19;39749;2;8.0;1;5729.3;8;60;2.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7961446759;2024-02-23 19:06:27;39829;1;10.1;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7962615741;2024-02-23 19:06:37;39930;2;28.9;1;5729.3;26;54;15.9;15.9;0.0;0.0;0.0;0.00;-0.00;
45345.7965960648;2024-02-23 19:07:06;40219;1;42.8;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7970914352;2024-02-23 19:07:49;40647;2;18.3;1;5729.3;24;79;10.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7973032407;2024-02-23 19:08:07;40830;1;6.9;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7973831019;2024-02-23 19:08:14;40899;2;2.8;1;5729.3;4;86;1.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7974155093;2024-02-23 19:08:17;40927;1;7.3;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7975000000;2024-02-23 19:08:24;41000;2;10.1;1;5729.3;14;83;4.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7976168982;2024-02-23 19:08:34;41101;1;33.3;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7980023148;2024-02-23 19:09:07;41434;2;28.1;1;5729.3;36;77;11.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7983275463;2024-02-23 19:09:36;41715;1;6.9;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7984074074;2024-02-23 19:09:42;41784;2;20.3;1;5729.3;20;59;13.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.7986423611;2024-02-23 19:10:03;41987;1;158.8;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8004803241;2024-02-23 19:12:42;43575;2;19.7;1;5729.3;14;43;1.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8007083333;2024-02-23 19:13:01;43772;1;6.9;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8007881945;2024-02-23 19:13:08;43841;2;5.5;1;5729.3;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8008518519;2024-02-23 19:13:14;43896;1;7.0;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8009328704;2024-02-23 19:13:21;43966;2;14.5;1;5729.3;8;33;3.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8011006945;2024-02-23 19:13:35;44111;1;8.7;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8012013889;2024-02-23 19:13:44;44198;2;22.0;1;5729.3;18;49;5.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8014560185;2024-02-23 19:14:06;44418;1;12.0;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8015949074;2024-02-23 19:14:18;44538;2;9.1;1;5729.3;12;79;4.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8017002315;2024-02-23 19:14:27;44629;1;9.7;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8018125000;2024-02-23 19:14:37;44726;2;10.6;1;5729.3;14;79;4.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8019351852;2024-02-23 19:14:47;44832;1;8.5;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8020335648;2024-02-23 19:14:56;44917;2;7.4;1;5729.3;8;65;1.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8021192130;2024-02-23 19:15:03;44991;1;31.2;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8024803241;2024-02-23 19:15:34;45303;2;3.9;1;5729.3;2;31;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8025254630;2024-02-23 19:15:38;45342;1;68.8;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8033217593;2024-02-23 19:16:47;46030;2;33.5;1;5729.3;34;61;9.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8037094907;2024-02-23 19:17:21;46365;1;1537.4;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8215034722;2024-02-23 19:42:58;61739;2;4.3;1;5729.3;4;56;1.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8215532407;2024-02-23 19:43:02;61782;1;0.3;1;5729.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8215567130;2024-02-23 19:43:03;61785;0;259.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8245613426;2024-02-23 19:47:22;64381;1;57.8;2;57.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8252303241;2024-02-23 19:48:20;64959;0;1451.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8420243056;2024-02-23 20:12:31;79469;1;280.3;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8452685185;2024-02-23 20:17:11;82272;2;2.8;3;2462.4;2;43;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8453009259;2024-02-23 20:17:14;82300;1;61.5;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8460127315;2024-02-23 20:18:16;82915;2;16.6;3;2462.4;12;43;5.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8462048611;2024-02-23 20:18:32;83081;1;16.8;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8463993056;2024-02-23 20:18:49;83249;2;0.9;3;2462.4;2;133;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8464097222;2024-02-23 20:18:50;83258;1;8.3;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8465057870;2024-02-23 20:18:58;83341;2;2.3;3;2462.4;4;104;1.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8465324074;2024-02-23 20:19:00;83364;1;12.4;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8466759259;2024-02-23 20:19:13;83488;2;33.5;3;2462.4;28;50;6.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8470636574;2024-02-23 20:19:46;83823;1;15.6;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8472442130;2024-02-23 20:20:02;83979;2;19.0;3;2462.4;16;51;0.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8474641204;2024-02-23 20:20:21;84169;1;7.4;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8475497685;2024-02-23 20:20:28;84243;2;16.9;3;2462.4;20;71;5.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8477453704;2024-02-23 20:20:45;84412;1;96.8;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8488657407;2024-02-23 20:22:22;85380;2;2.6;3;2462.4;4;92;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8488958333;2024-02-23 20:22:25;85406;1;85.1;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8498807870;2024-02-23 20:23:50;86257;2;9.4;3;2462.4;10;64;8.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8499895833;2024-02-23 20:23:59;86351;1;11.1;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8501180556;2024-02-23 20:24:10;86462;2;8.7;3;2462.4;10;69;3.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8502187500;2024-02-23 20:24:19;86549;1;1751.4;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8704895833;2024-02-23 20:53:30;104063;2;2.5;3;2462.4;4;96;0.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8705185185;2024-02-23 20:53:33;104088;1;0.5;3;2462.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8705243056;2024-02-23 20:53:33;104093;0;23.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8707939815;2024-02-23 20:53:57;104326;1;10.5;4;10.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8709155093;2024-02-23 20:54:07;104431;0;205.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8732986111;2024-02-23 20:57:33;106490;1;24.7;5;24.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8735844907;2024-02-23 20:57:58;106737;0;312.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8772013889;2024-02-23 21:03:10;109862;1;33.9;6;33.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8775937500;2024-02-23 21:03:44;110201;0;790.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.8867476852;2024-02-23 21:16:55;118110;1;1233.5;7;1237.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9010243056;2024-02-23 21:37:29;130445;2;3.2;7;1237.5;2;38;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9010613426;2024-02-23 21:37:32;130477;1;0.8;7;1237.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9010706019;2024-02-23 21:37:33;130485;0;32.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9014513889;2024-02-23 21:38:05;130814;1;60.9;8;60.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9021562500;2024-02-23 21:39:06;131423;0;1289.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9170810185;2024-02-23 22:00:36;144318;1;29.1;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9174178241;2024-02-23 22:01:05;144609;2;4.3;9;5607.7;2;28;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9174675926;2024-02-23 22:01:09;144652;1;35.8;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9178819444;2024-02-23 22:01:45;145010;2;1.0;9;5607.7;2;120;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9178935185;2024-02-23 22:01:46;145020;1;1279.7;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9327048611;2024-02-23 22:23:06;157817;2;1.1;9;5607.7;2;109;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9327175926;2024-02-23 22:23:07;157828;1;10.4;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9328379630;2024-02-23 22:23:17;157932;2;25.4;9;5607.7;20;47;5.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9331319444;2024-02-23 22:23:43;158186;1;7.2;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9332152778;2024-02-23 22:23:50;158258;2;12.5;9;5607.7;12;58;5.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9333599537;2024-02-23 22:24:02;158383;1;10.4;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9334803241;2024-02-23 22:24:13;158487;2;14.0;9;5607.7;20;86;10.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9336423611;2024-02-23 22:24:27;158627;1;10.9;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9337685185;2024-02-23 22:24:38;158736;2;5.5;9;5607.7;4;44;1.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45345.9338321759;2024-02-23 22:24:43;158791;1;42.9;9;5607.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
