Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
44764.7083796296;2022-07-22 17:00:04;0;1;0.5;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7083854167;2022-07-22 17:00:05;5;2;12.0;1;19053.1;20;100;8.7;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7085243056;2022-07-22 17:00:17;125;1;11.7;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7086597222;2022-07-22 17:00:28;242;2;21.4;1;19053.1;30;84;10.9;0.0;0.0;0.0;0.0;6.61;-0.00;
44764.7089074074;2022-07-22 17:00:50;456;1;16.5;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7090983796;2022-07-22 17:01:06;621;2;3.3;1;19053.1;2;36;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7091365741;2022-07-22 17:01:09;654;1;452.8;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7143773148;2022-07-22 17:08:42;5182;2;5.5;1;19053.1;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7144409722;2022-07-22 17:08:48;5237;1;31.2;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7148020833;2022-07-22 17:09:19;5549;2;230.1;1;19053.1;422;110;85.6;15.1;0.0;0.0;85.6;35.01;-28.31;
44764.7174652778;2022-07-22 17:13:09;7850;1;18.2;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7176759259;2022-07-22 17:13:27;8032;2;5.8;1;19053.1;2;21;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7177430556;2022-07-22 17:13:33;8090;1;52.6;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7183518519;2022-07-22 17:14:26;8616;2;7.3;1;19053.1;4;33;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7184363426;2022-07-22 17:14:33;8689;1;14.4;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7186030093;2022-07-22 17:14:47;8833;2;58.4;1;19053.1;68;70;23.0;23.0;0.0;0.0;0.0;5.17;-3.86;
44764.7192789352;2022-07-22 17:15:46;9417;1;16.2;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7194664352;2022-07-22 17:16:02;9579;2;2.9;1;19053.1;2;41;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7195000000;2022-07-22 17:16:05;9608;1;16.2;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7196875000;2022-07-22 17:16:21;9770;2;8.7;1;19053.1;6;41;3.6;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7197881944;2022-07-22 17:16:30;9857;1;38.8;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7202372685;2022-07-22 17:17:09;10245;2;7.8;1;19053.1;4;31;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7203275463;2022-07-22 17:17:16;10323;1;19.8;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7205567130;2022-07-22 17:17:36;10521;2;2.1;1;19053.1;2;57;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7205810185;2022-07-22 17:17:38;10542;1;26.9;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7208923611;2022-07-22 17:18:05;10811;2;10.6;1;19053.1;6;34;2.5;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7210150463;2022-07-22 17:18:16;10917;1;53.3;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7216319444;2022-07-22 17:19:09;11450;2;11.9;1;19053.1;8;40;2.3;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7217696759;2022-07-22 17:19:21;11569;1;12.5;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7219143519;2022-07-22 17:19:33;11694;2;27.6;1;19053.1;12;26;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7222337963;2022-07-22 17:20:01;11970;1;13.2;1;19053.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44764.7223865741;2022-07-22 17:20:14;12102;2;4.1;1;19053.1;4;59;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
