Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45153.7500462963;2023-08-15 18:00:04;0;1;127.9;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7515266204;2023-08-15 18:02:12;1279;2;2.6;1;11227.4;2;46;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7515567130;2023-08-15 18:02:15;1305;1;87.5;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7525694444;2023-08-15 18:03:42;2180;2;24.7;1;11227.4;40;97;8.7;0.0;0.0;0.0;0.0;2.74;-1.05;
45153.7528553241;2023-08-15 18:04:07;2427;1;30.8;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7532118056;2023-08-15 18:04:38;2735;2;4.4;1;11227.4;2;27;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7532627315;2023-08-15 18:04:42;2779;1;16.6;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7534548611;2023-08-15 18:04:59;2945;2;27.5;1;11227.4;40;87;10.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7537731481;2023-08-15 18:05:26;3220;1;1081.0;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7662847222;2023-08-15 18:23:27;14030;2;3.3;1;11227.4;2;36;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7663229167;2023-08-15 18:23:30;14063;1;57.7;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7669907407;2023-08-15 18:24:28;14640;2;5.7;1;11227.4;4;42;1.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7670567130;2023-08-15 18:24:34;14697;1;69.1;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7678564815;2023-08-15 18:25:43;15388;2;40.2;1;11227.4;42;63;12.1;0.0;0.0;0.0;0.0;0.00;-0.71;
45153.7683217593;2023-08-15 18:26:23;15790;1;9.3;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7684293982;2023-08-15 18:26:32;15883;2;34.4;1;11227.4;38;66;7.3;0.0;0.0;0.0;0.0;1.30;-0.00;
45153.7688275463;2023-08-15 18:27:07;16227;1;9.4;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7689363426;2023-08-15 18:27:16;16321;2;6.8;1;11227.4;8;71;3.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7690150463;2023-08-15 18:27:23;16389;1;11.0;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7691423611;2023-08-15 18:27:34;16499;2;9.1;1;11227.4;10;66;4.4;0.0;0.0;0.0;0.0;1.30;-0.00;
45153.7692476852;2023-08-15 18:27:43;16590;1;19.5;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7694733796;2023-08-15 18:28:03;16785;2;5.4;1;11227.4;6;67;2.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7695358796;2023-08-15 18:28:08;16839;1;19.7;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7697638889;2023-08-15 18:28:28;17036;2;1.0;1;11227.4;2;120;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7697754630;2023-08-15 18:28:29;17046;1;7.8;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7698657407;2023-08-15 18:28:36;17124;2;3.4;1;11227.4;4;71;1.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7699050926;2023-08-15 18:28:40;17158;1;77.7;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7708043982;2023-08-15 18:29:58;17935;2;22.2;1;11227.4;16;43;5.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7710613426;2023-08-15 18:30:20;18157;1;9.1;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7711666667;2023-08-15 18:30:29;18248;2;11.8;1;11227.4;14;71;5.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7713032407;2023-08-15 18:30:41;18366;1;30.6;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7716574074;2023-08-15 18:31:11;18672;2;17.5;1;11227.4;12;41;7.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7718599537;2023-08-15 18:31:29;18847;1;10.2;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7719780093;2023-08-15 18:31:39;18949;2;5.5;1;11227.4;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7720416667;2023-08-15 18:31:44;19004;1;9.1;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7721469907;2023-08-15 18:31:54;19095;2;2.2;1;11227.4;2;55;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7721724537;2023-08-15 18:31:56;19117;1;23.4;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7724432870;2023-08-15 18:32:19;19351;2;1.4;1;11227.4;2;86;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7724594907;2023-08-15 18:32:21;19365;1;6.8;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7725381944;2023-08-15 18:32:27;19433;2;2.7;1;11227.4;4;89;1.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7725694444;2023-08-15 18:32:30;19460;1;165.8;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7744884259;2023-08-15 18:35:16;21118;2;3.4;1;11227.4;2;35;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7745277778;2023-08-15 18:35:19;21152;1;19.7;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7747557870;2023-08-15 18:35:39;21349;2;12.9;1;11227.4;10;47;2.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7749050926;2023-08-15 18:35:52;21478;1;102.6;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7760925926;2023-08-15 18:37:34;22504;2;5.0;1;11227.4;2;24;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7761504630;2023-08-15 18:37:39;22554;1;22.2;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7764074074;2023-08-15 18:38:02;22776;2;6.9;1;11227.4;10;87;1.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7764872685;2023-08-15 18:38:09;22845;1;21.6;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7767372685;2023-08-15 18:38:30;23061;2;9.0;1;11227.4;12;80;3.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7768414352;2023-08-15 18:38:39;23151;1;13.5;1;11227.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
