Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45130.5833796296;2023-07-23 14:00:04;0;0;17.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5835868056;2023-07-23 14:00:22;179;1;11.7;1;11.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5837222222;2023-07-23 14:00:34;296;0;79.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5846435185;2023-07-23 14:01:53;1092;1;0.9;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5846539352;2023-07-23 14:01:54;1101;2;4.6;2;7911.5;4;52;3.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5847071759;2023-07-23 14:01:59;1147;1;9.1;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5848125000;2023-07-23 14:02:08;1238;2;5.3;2;7911.5;4;45;1.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5848738426;2023-07-23 14:02:13;1291;1;7.8;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5849641204;2023-07-23 14:02:21;1369;2;10.5;2;7911.5;16;91;2.7;0.0;0.0;0.0;0.0;1.16;-0.00;
45130.5850856481;2023-07-23 14:02:31;1474;1;33.0;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5854675926;2023-07-23 14:03:04;1804;2;8.5;2;7911.5;16;113;3.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5855659722;2023-07-23 14:03:13;1889;1;126.7;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5870324074;2023-07-23 14:05:20;3156;2;5.6;2;7911.5;2;21;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5870972222;2023-07-23 14:05:25;3212;1;106.0;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5883240741;2023-07-23 14:07:11;4272;2;4.5;2;7911.5;2;27;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5883761574;2023-07-23 14:07:16;4317;1;38.0;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5888159722;2023-07-23 14:07:54;4697;2;4.0;2;7911.5;6;90;3.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5888622685;2023-07-23 14:07:58;4737;1;46.4;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5893993056;2023-07-23 14:08:44;5201;2;4.7;2;7911.5;2;26;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5894537037;2023-07-23 14:08:49;5248;1;553.0;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5958541667;2023-07-23 14:18:02;10778;2;1.8;2;7911.5;2;67;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5958750000;2023-07-23 14:18:04;10796;1;7.1;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5959571759;2023-07-23 14:18:11;10867;2;32.0;2;7911.5;40;75;7.4;0.0;0.0;0.0;0.0;4.88;-0.00;
45130.5963275463;2023-07-23 14:18:43;11187;1;387.9;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6008171296;2023-07-23 14:25:11;15066;2;1.8;2;7911.5;2;67;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6008379630;2023-07-23 14:25:12;15084;1;161.6;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6027083333;2023-07-23 14:27:54;16700;2;5.1;2;7911.5;2;24;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6027673611;2023-07-23 14:27:59;16751;1;33.1;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6031504630;2023-07-23 14:28:32;17082;2;6.0;2;7911.5;4;40;4.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6032199074;2023-07-23 14:28:38;17142;1;41.0;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6036944444;2023-07-23 14:29:19;17552;2;1.7;2;7911.5;2;71;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6037141204;2023-07-23 14:29:21;17569;1;34.2;2;7911.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6041099537;2023-07-23 14:29:55;17911;2;5.9;2;7911.5;8;81;4.8;0.0;0.0;0.0;0.0;0.00;-0.00;
