Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45799.4567708333;2025-05-22 10:57:45;0;0;633.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4641064815;2025-05-22 11:08:19;6338;1;2.0;1;62.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4641296296;2025-05-22 11:08:21;6358;2;8.8;1;62.5;10;68;3.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4642314815;2025-05-22 11:08:30;6446;1;16.3;1;62.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4644201389;2025-05-22 11:08:46;6609;2;12.7;1;62.5;12;57;6.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4645671296;2025-05-22 11:08:59;6736;1;16.3;1;62.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4647557870;2025-05-22 11:09:15;6899;2;2.7;1;62.5;4;89;1.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4647870370;2025-05-22 11:09:18;6926;1;3.7;1;62.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4648298611;2025-05-22 11:09:21;6963;0;2163.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4898715278;2025-05-22 11:45:25;28599;1;1.4;2;27.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4898877315;2025-05-22 11:45:26;28613;2;17.6;2;27.4;10;34;13.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4900914352;2025-05-22 11:45:44;28789;1;8.4;2;27.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4901886574;2025-05-22 11:45:52;28873;0;497.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4959479167;2025-05-22 11:54:10;33849;1;10.2;3;43.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4960659722;2025-05-22 11:54:20;33951;2;32.1;3;43.1;38;71;12.4;0.0;0.0;0.0;0.0;4.20;-1.09;
45799.4964375000;2025-05-22 11:54:52;34272;1;0.8;3;43.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4964467593;2025-05-22 11:54:53;34280;0;1788.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5171504630;2025-05-22 12:24:42;52168;1;2.3;4;59.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5171770833;2025-05-22 12:24:44;52191;2;54.3;4;59.3;60;66;20.1;38.4;0.0;0.0;0.0;14.50;-4.28;
45799.5178055556;2025-05-22 12:25:38;52734;1;2.7;4;59.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5178368056;2025-05-22 12:25:41;52761;5;1599.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5363437500;2025-05-22 12:52:20;68751;1;1.9;5;170.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5363657407;2025-05-22 12:52:22;68770;2;57.0;5;170.0;58;61;32.5;0.0;32.5;0.0;0.0;19.16;-0.00;
45799.5370254630;2025-05-22 12:53:19;69340;1;31.5;5;170.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5373900463;2025-05-22 12:53:51;69655;2;12.1;5;170.0;12;60;5.6;0.0;0.0;0.0;0.0;0.00;-0.00;
