Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45448.5000578704;2024-06-05 12:00:05;0;4;1127.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5131087963;2024-06-05 12:18:53;11276;0;713.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5213680556;2024-06-05 12:30:46;18412;1;1.8;1;125.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5213888889;2024-06-05 12:30:48;18430;2;1.5;1;125.8;2;80;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5214062500;2024-06-05 12:30:50;18445;1;48.6;1;125.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5219687500;2024-06-05 12:31:38;18931;2;20.1;1;125.8;26;78;9.3;0.0;0.0;0.0;0.0;2.17;-3.10;
45448.5222013889;2024-06-05 12:31:58;19132;1;28.6;1;125.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5225324074;2024-06-05 12:32:27;19418;2;23.1;1;125.8;28;73;7.4;0.0;0.0;0.0;0.0;1.55;-2.08;
45448.5227997685;2024-06-05 12:32:50;19649;1;2.1;1;125.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5228240741;2024-06-05 12:32:52;19670;0;1651.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5419432870;2024-06-05 13:00:24;36189;1;1.5;2;218.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5419606481;2024-06-05 13:00:25;36204;2;6.2;2;218.0;6;58;4.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5420324074;2024-06-05 13:00:32;36266;1;24.0;2;218.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
