Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45692.5119097222;2025-02-04 12:17:09;0;1;0.4;1;0.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5119143518;2025-02-04 12:17:09;4;0;131.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5134340278;2025-02-04 12:19:21;1317;1;2.5;2;94.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5134629630;2025-02-04 12:19:23;1342;2;64.8;2;94.1;78;72;16.8;16.8;0.0;0.0;0.0;0.00;-0.00;
45692.5142129630;2025-02-04 12:20:28;1990;1;20.2;2;94.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5144467593;2025-02-04 12:20:48;2192;2;5.5;2;94.1;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5145104167;2025-02-04 12:20:54;2247;1;1.1;2;94.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5145231481;2025-02-04 12:20:55;2258;5;1099.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5272500000;2025-02-04 12:39:14;13254;1;30.1;3;313.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5275983796;2025-02-04 12:39:45;13555;2;83.3;3;313.0;86;62;22.1;63.4;0.0;0.0;0.0;9.51;-0.82;
45692.5285625000;2025-02-04 12:41:08;14388;1;19.0;3;313.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5287824074;2025-02-04 12:41:27;14578;2;49.2;3;313.0;64;78;47.7;0.0;0.0;47.7;0.0;0.00;-0.00;
45692.5293518519;2025-02-04 12:42:16;15070;1;9.6;3;313.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5294629630;2025-02-04 12:42:26;15166;2;12.7;3;313.0;12;57;11.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5296099537;2025-02-04 12:42:38;15293;1;102.7;3;313.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5307986111;2025-02-04 12:44:21;16320;2;5.2;3;313.0;4;46;1.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5308587963;2025-02-04 12:44:26;16372;1;1.2;3;313.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5308726852;2025-02-04 12:44:27;16384;0;350.7;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5349317130;2025-02-04 12:50:18;19891;1;34.1;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5353263889;2025-02-04 12:50:52;20232;2;29.3;4;450.3;36;74;27.7;27.7;0.0;0.0;0.0;0.84;-0.00;
45692.5356655093;2025-02-04 12:51:22;20525;1;42.1;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5361527778;2025-02-04 12:52:04;20946;2;17.8;4;450.3;14;47;6.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5363587963;2025-02-04 12:52:21;21124;1;53.3;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5369756944;2025-02-04 12:53:15;21657;2;16.6;4;450.3;18;65;15.0;15.0;0.0;0.0;0.0;0.00;-0.00;
45692.5371678241;2025-02-04 12:53:31;21823;1;110.7;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5384490741;2025-02-04 12:55:22;22930;2;4.4;4;450.3;2;27;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5385000000;2025-02-04 12:55:26;22974;1;21.5;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5387488426;2025-02-04 12:55:48;23189;2;15.2;4;450.3;20;79;9.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5389247685;2025-02-04 12:56:03;23341;1;25.7;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5392222222;2025-02-04 12:56:29;23598;2;3.1;4;450.3;2;39;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5392581018;2025-02-04 12:56:32;23629;1;13.6;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5394155093;2025-02-04 12:56:46;23765;2;17.8;4;450.3;24;81;16.5;16.5;0.0;0.0;0.0;0.00;-0.00;
45692.5396215278;2025-02-04 12:57:03;23943;1;7.9;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5397129630;2025-02-04 12:57:11;24022;2;17.9;4;450.3;20;67;12.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5399201389;2025-02-04 12:57:29;24201;1;19.3;4;450.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5401435185;2025-02-04 12:57:48;24394;0;58.2;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5408171296;2025-02-04 12:58:47;24976;1;15.7;5;15.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5409988426;2025-02-04 12:59:02;25133;0;17.1;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5411967593;2025-02-04 12:59:19;25304;1;44.8;6;44.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5417152778;2025-02-04 13:00:04;25752;0;20.2;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5419490741;2025-02-04 13:00:24;25954;1;12.3;7;136.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
