Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45329.6250115741;2024-02-07 15:00:01;0;1;0.8;1;320.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6250208333;2024-02-07 15:00:02;8;2;318.0;1;320.4;560;106;188.4;0.0;0.0;104.9;188.4;27.26;-24.17;
45329.6287013889;2024-02-07 15:05:20;3188;1;1.6;1;320.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6287199074;2024-02-07 15:05:21;3204;0;434.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6337523148;2024-02-07 15:12:36;7552;1;1.5;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6337696759;2024-02-07 15:12:38;7567;2;23.7;2;315.8;20;51;5.0;0.0;0.0;0.0;0.0;1.55;-0.00;
45329.6340439815;2024-02-07 15:13:01;7804;1;16.4;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6342337963;2024-02-07 15:13:18;7968;2;64.7;2;315.8;102;95;19.4;38.7;0.0;0.0;0.0;0.99;-1.28;
45329.6349826389;2024-02-07 15:14:23;8615;1;6.8;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6350613426;2024-02-07 15:14:29;8683;2;4.6;2;315.8;4;52;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6351145833;2024-02-07 15:14:34;8729;1;141.5;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6367523148;2024-02-07 15:16:55;10144;2;1.7;2;315.8;2;71;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6367719907;2024-02-07 15:16:57;10161;1;24.4;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6370543982;2024-02-07 15:17:22;10405;2;29.2;2;315.8;48;99;28.0;28.0;0.0;0.0;0.0;1.64;-0.00;
45329.6373923611;2024-02-07 15:17:51;10697;1;1.3;2;315.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6374074074;2024-02-07 15:17:52;10710;0;13.4;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6375625000;2024-02-07 15:18:05;10844;1;73.6;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6384143519;2024-02-07 15:19:19;11580;2;3.0;3;2017.0;2;40;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6384490741;2024-02-07 15:19:22;11610;1;18.2;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6386597222;2024-02-07 15:19:40;11792;2;1.9;3;2017.0;4;126;0.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6386817130;2024-02-07 15:19:42;11811;1;36.6;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6391053241;2024-02-07 15:20:19;12177;2;9.0;3;2017.0;6;40;5.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6392094907;2024-02-07 15:20:28;12267;1;69.4;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6400127315;2024-02-07 15:21:37;12961;2;16.6;3;2017.0;14;51;9.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6402048611;2024-02-07 15:21:54;13127;1;7.0;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6402858796;2024-02-07 15:22:01;13197;2;0.9;3;2017.0;2;133;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6402962963;2024-02-07 15:22:02;13206;1;14.3;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6404618056;2024-02-07 15:22:16;13349;2;0.8;3;2017.0;2;150;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6404710648;2024-02-07 15:22:17;13357;1;66.5;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6412407407;2024-02-07 15:23:23;14022;2;2.5;3;2017.0;4;96;0.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6412696759;2024-02-07 15:23:26;14047;1;19.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6414976852;2024-02-07 15:23:45;14244;2;41.5;3;2017.0;50;72;23.1;23.1;0.0;0.0;0.0;4.21;-0.00;
45329.6419780093;2024-02-07 15:24:27;14659;1;48.2;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6425358796;2024-02-07 15:25:15;15141;2;0.8;3;2017.0;2;150;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6425451389;2024-02-07 15:25:16;15149;1;8.9;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6426481482;2024-02-07 15:25:25;15238;2;9.2;3;2017.0;4;26;3.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6427546296;2024-02-07 15:25:34;15330;1;7.4;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6428402778;2024-02-07 15:25:41;15404;2;5.5;3;2017.0;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6429039352;2024-02-07 15:25:47;15459;1;33.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6432939815;2024-02-07 15:26:21;15796;2;5.0;3;2017.0;2;24;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6433518519;2024-02-07 15:26:26;15846;1;7.2;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6434351852;2024-02-07 15:26:33;15918;2;40.7;3;2017.0;54;80;15.9;15.9;0.0;0.0;0.0;1.29;-5.51;
45329.6439062500;2024-02-07 15:27:14;16325;1;21.3;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6441527778;2024-02-07 15:27:35;16538;2;1.4;3;2017.0;2;86;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6441689815;2024-02-07 15:27:36;16552;1;26.5;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6444756944;2024-02-07 15:28:03;16817;2;1.3;3;2017.0;2;92;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6444907407;2024-02-07 15:28:04;16830;1;34.2;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6448865741;2024-02-07 15:28:38;17172;2;8.6;3;2017.0;6;42;1.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6449861111;2024-02-07 15:28:47;17258;1;12.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6451331019;2024-02-07 15:29:00;17385;2;5.6;3;2017.0;2;21;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6451979167;2024-02-07 15:29:05;17441;1;19.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6454259259;2024-02-07 15:29:25;17638;2;10.9;3;2017.0;6;33;1.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6455520833;2024-02-07 15:29:36;17747;1;9.3;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6456597222;2024-02-07 15:29:45;17840;2;4.1;3;2017.0;2;29;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6457071759;2024-02-07 15:29:49;17881;1;22.4;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6459664352;2024-02-07 15:30:12;18105;2;35.5;3;2017.0;32;54;18.7;18.7;0.0;0.0;0.0;0.00;-4.32;
45329.6463773148;2024-02-07 15:30:47;18460;1;25.6;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6466736111;2024-02-07 15:31:13;18716;2;38.6;3;2017.0;32;50;17.3;17.3;0.0;0.0;0.0;15.01;-0.00;
45329.6471203704;2024-02-07 15:31:51;19102;1;47.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6476724537;2024-02-07 15:32:39;19579;2;16.2;3;2017.0;10;37;2.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6478599537;2024-02-07 15:32:55;19741;1;7.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6479490741;2024-02-07 15:33:03;19818;2;6.8;3;2017.0;10;88;6.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6480277778;2024-02-07 15:33:10;19886;1;148.9;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6497511574;2024-02-07 15:35:39;21375;2;10.2;3;2017.0;6;35;7.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6498692130;2024-02-07 15:35:49;21477;1;8.7;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6499699074;2024-02-07 15:35:57;21564;2;2.4;3;2017.0;2;50;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6499976852;2024-02-07 15:36:00;21588;1;10.8;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6501226852;2024-02-07 15:36:11;21696;2;4.9;3;2017.0;6;73;3.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6501793982;2024-02-07 15:36:16;21745;1;7.8;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6502696759;2024-02-07 15:36:23;21823;2;17.4;3;2017.0;10;34;13.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6504710648;2024-02-07 15:36:41;21997;1;12.2;3;2017.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45329.6506122685;2024-02-07 15:36:53;22119;2;11.9;3;2017.0;10;50;2.9;0.0;0.0;0.0;0.0;0.00;-0.00;
