Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45311.5417245370;2024-01-20 13:00:05;0;0;722.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5500879630;2024-01-20 13:12:08;7226;1;1.5;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5501053241;2024-01-20 13:12:09;7241;2;8.6;1;896.0;8;56;2.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5502048611;2024-01-20 13:12:18;7327;1;77.8;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5511053241;2024-01-20 13:13:36;8105;2;4.3;1;896.0;4;56;0.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5511550926;2024-01-20 13:13:40;8148;1;6.4;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5512291667;2024-01-20 13:13:46;8212;2;2.5;1;896.0;2;48;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5512581018;2024-01-20 13:13:49;8237;1;9.1;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5513634259;2024-01-20 13:13:58;8328;2;12.5;1;896.0;8;38;3.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5515081018;2024-01-20 13:14:10;8453;1;19.3;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5517314815;2024-01-20 13:14:30;8646;2;6.7;1;896.0;4;36;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5518090278;2024-01-20 13:14:36;8713;1;17.2;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5520081018;2024-01-20 13:14:54;8885;2;5.0;1;896.0;4;48;1.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5520659722;2024-01-20 13:14:59;8935;1;126.4;1;896.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45311.5535289352;2024-01-20 13:17:05;10199;2;5.4;1;896.0;8;89;2.5;0.0;0.0;0.0;0.0;0.00;-0.00;
