Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
44777.5833796296;2022-08-04 14:00:04;0;0;6587.4;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6596226852;2022-08-04 15:49:51;65874;1;285.7;1;572.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6629293981;2022-08-04 15:54:37;68731;2;5.6;1;572.9;2;21;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6629942130;2022-08-04 15:54:43;68787;1;281.6;1;572.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6662534722;2022-08-04 15:59:24;71603;0;540.7;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6725115741;2022-08-04 16:08:25;77010;1;13.9;2;50.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6726724537;2022-08-04 16:08:39;77149;2;27.5;2;50.9;38;83;6.4;0.0;0.0;0.0;0.0;11.41;-0.00;
44777.6729907407;2022-08-04 16:09:06;77424;1;9.5;2;50.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6731006944;2022-08-04 16:09:16;77519;0;51.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6736944444;2022-08-04 16:10:07;78032;1;57.0;3;116.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6743541667;2022-08-04 16:11:04;78602;2;3.3;3;116.4;2;36;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6743923611;2022-08-04 16:11:08;78635;1;20.2;3;116.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6746261574;2022-08-04 16:11:28;78837;2;31.2;3;116.4;40;77;10.1;0.0;0.0;0.0;0.0;2.17;-5.23;
44777.6749872685;2022-08-04 16:11:59;79149;1;4.7;3;116.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6750416667;2022-08-04 16:12:04;79196;0;69.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6758495370;2022-08-04 16:13:13;79894;1;600.8;4;632.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6828032407;2022-08-04 16:23:14;85902;2;30.1;4;632.7;40;80;14.2;0.0;0.0;0.0;0.0;8.35;-0.00;
44777.6831516204;2022-08-04 16:23:44;86203;1;1.8;4;632.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6831724537;2022-08-04 16:23:46;86221;0;1105.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
44777.6959618056;2022-08-04 16:42:11;97271;1;8.1;5;13.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
