Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45153.7500462963;2023-08-15 18:00:04;0;0;217.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7525648148;2023-08-15 18:03:42;2176;1;1.7;1;33.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7525844907;2023-08-15 18:03:43;2193;2;23.8;1;33.1;36;91;7.4;0.0;0.0;0.0;0.0;0.00;-0.42;
45153.7528599537;2023-08-15 18:04:07;2431;1;7.6;1;33.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7529479167;2023-08-15 18:04:15;2507;0;18.1;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7531574074;2023-08-15 18:04:33;2688;1;28.8;2;53.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7534907407;2023-08-15 18:05:02;2976;2;23.6;2;53.1;34;86;10.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7537638889;2023-08-15 18:05:25;3212;1;0.7;2;53.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7537719907;2023-08-15 18:05:26;3219;0;1127.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7668194444;2023-08-15 18:24:13;14492;1;97.4;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7679467593;2023-08-15 18:25:51;15466;2;32.3;3;5477.9;40;74;15.5;15.5;0.0;0.0;0.0;0.77;-0.66;
45153.7683206019;2023-08-15 18:26:23;15789;1;18.0;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7685289352;2023-08-15 18:26:41;15969;2;8.4;3;5477.9;12;86;6.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7686261574;2023-08-15 18:26:49;16053;1;7.3;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7687106482;2023-08-15 18:26:57;16126;2;11.6;3;5477.9;16;83;3.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7688449074;2023-08-15 18:27:08;16242;1;9.4;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7689537037;2023-08-15 18:27:18;16336;2;7.0;3;5477.9;8;69;1.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7690347222;2023-08-15 18:27:25;16406;1;10.8;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7691597222;2023-08-15 18:27:35;16514;2;4.4;3;5477.9;8;109;3.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7692106481;2023-08-15 18:27:40;16558;1;58.6;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7698888889;2023-08-15 18:28:38;17144;2;2.9;3;5477.9;2;41;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7699224537;2023-08-15 18:28:41;17173;1;79.3;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7708402778;2023-08-15 18:30:01;17966;2;5.8;3;5477.9;4;41;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7709074074;2023-08-15 18:30:06;18024;1;7.6;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7709953704;2023-08-15 18:30:14;18100;2;7.2;3;5477.9;6;50;5.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7710787037;2023-08-15 18:30:21;18172;1;10.7;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7712025463;2023-08-15 18:30:32;18279;2;10.1;3;5477.9;10;59;2.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7713194445;2023-08-15 18:30:42;18380;1;29.4;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7716597222;2023-08-15 18:31:11;18674;2;2.5;3;5477.9;4;96;1.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7716886574;2023-08-15 18:31:14;18699;1;7.6;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7717766204;2023-08-15 18:31:22;18775;2;8.7;3;5477.9;6;41;7.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7718773148;2023-08-15 18:31:30;18862;1;50.5;3;5477.9;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45153.7724618056;2023-08-15 18:32:21;19367;2;1.3;3;5477.9;2;92;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
