Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45350.5000462963;2024-02-28 12:00:04;0;0;84.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5010219907;2024-02-28 12:01:28;843;1;1.5;1;101.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5010393519;2024-02-28 12:01:30;858;2;26.2;1;101.2;36;82;2.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5013425926;2024-02-28 12:01:56;1120;1;8.0;1;101.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5014351852;2024-02-28 12:02:04;1200;2;65.2;1;101.2;92;85;17.6;17.6;0.0;0.0;0.0;0.00;-0.00;
45350.5021898148;2024-02-28 12:03:09;1852;1;0.3;1;101.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5021932870;2024-02-28 12:03:10;1855;0;2759.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5341319444;2024-02-28 12:49:09;29450;1;1.0;2;90.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5341435185;2024-02-28 12:49:10;29460;2;8.7;2;90.1;10;69;7.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5342442130;2024-02-28 12:49:19;29547;1;7.0;2;90.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5343252315;2024-02-28 12:49:26;29617;2;3.7;2;90.1;4;65;1.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5343680556;2024-02-28 12:49:29;29654;1;16.8;2;90.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5345625000;2024-02-28 12:49:46;29822;2;51.7;2;90.1;74;86;12.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5351608796;2024-02-28 12:50:38;30339;1;1.2;2;90.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5351747685;2024-02-28 12:50:39;30351;0;990.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5466331019;2024-02-28 13:07:09;40251;1;3.7;3;38.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5466759259;2024-02-28 13:07:13;40288;2;21.8;3;38.3;42;116;6.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5469282407;2024-02-28 13:07:35;40506;1;12.8;3;38.3;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5470763889;2024-02-28 13:07:47;40634;0;63.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5478055556;2024-02-28 13:08:50;41264;1;20.6;4;228.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5480439815;2024-02-28 13:09:11;41470;2;3.0;4;228.4;2;40;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5480787037;2024-02-28 13:09:14;41500;1;63.0;4;228.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5488078704;2024-02-28 13:10:17;42130;2;23.9;4;228.4;38;95;8.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5490844907;2024-02-28 13:10:41;42369;1;16.2;4;228.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5492719907;2024-02-28 13:10:57;42531;2;12.4;4;228.4;10;48;2.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5494155093;2024-02-28 13:11:10;42655;1;7.4;4;228.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45350.5495011574;2024-02-28 13:11:17;42729;2;17.5;4;228.4;32;110;10.7;0.0;0.0;0.0;0.0;0.00;-0.00;
