Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45130.5833680556;2023-07-23 14:00:03;0;0;179.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5854456019;2023-07-23 14:03:03;1795;1;25.4;1;46.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5857395833;2023-07-23 14:03:28;2049;2;4.5;1;46.4;6;80;1.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5857916667;2023-07-23 14:03:32;2094;1;11.3;1;46.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5859224537;2023-07-23 14:03:44;2207;2;3.5;1;46.4;6;103;1.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5859629630;2023-07-23 14:03:47;2242;1;1.7;1;46.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.5859826389;2023-07-23 14:03:49;2259;0;2984.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6205254630;2023-07-23 14:53:33;32104;1;24.3;2;39.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6208067130;2023-07-23 14:53:58;32347;2;2.2;2;39.1;2;55;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6208321759;2023-07-23 14:54:00;32369;1;8.8;2;39.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6209340278;2023-07-23 14:54:09;32457;2;1.7;2;39.1;2;71;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6209537037;2023-07-23 14:54:10;32474;1;2.1;2;39.1;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45130.6209780093;2023-07-23 14:54:13;32495;0;133.6;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
