Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45594.3750115741;2024-10-29 09:00:01;0;1;845.6;1;845.6;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.3847986111;2024-10-29 09:14:07;8456;0;13896.2;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5456342593;2024-10-29 13:05:43;147418;1;159.4;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5474791667;2024-10-29 13:08:22;149012;2;4.6;2;5466.4;2;26;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5475324074;2024-10-29 13:08:27;149058;1;36.2;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5479513889;2024-10-29 13:09:03;149420;2;6.2;2;5466.4;4;39;5.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5480231481;2024-10-29 13:09:09;149482;1;23.1;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5482905093;2024-10-29 13:09:32;149713;2;0.8;2;5466.4;2;150;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5482997685;2024-10-29 13:09:33;149721;1;193.7;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5505416667;2024-10-29 13:12:47;151658;2;3.4;2;5466.4;6;106;2.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5505810185;2024-10-29 13:12:50;151692;1;9.0;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5506851852;2024-10-29 13:12:59;151782;2;5.1;2;5466.4;8;94;4.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5507442130;2024-10-29 13:13:04;151833;1;20.6;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5509826389;2024-10-29 13:13:25;152039;2;46.9;2;5466.4;52;67;13.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5515254630;2024-10-29 13:14:12;152508;1;9.8;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5516388889;2024-10-29 13:14:22;152606;2;2.9;2;5466.4;2;41;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5516724537;2024-10-29 13:14:25;152635;1;6.7;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5517500000;2024-10-29 13:14:31;152702;2;5.5;2;5466.4;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5518136574;2024-10-29 13:14:37;152757;1;131.3;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5533333333;2024-10-29 13:16:48;154070;2;4.3;2;5466.4;4;56;2.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5533831019;2024-10-29 13:16:52;154113;1;15.2;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5535590278;2024-10-29 13:17:08;154265;2;2.8;2;5466.4;2;43;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5535914352;2024-10-29 13:17:10;154293;1;54.1;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5542175926;2024-10-29 13:18:04;154834;2;15.6;2;5466.4;24;92;10.1;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5543981482;2024-10-29 13:18:20;154990;1;7.4;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5544837963;2024-10-29 13:18:27;155064;2;9.9;2;5466.4;12;73;4.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5545983796;2024-10-29 13:18:37;155163;1;8.4;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5546956019;2024-10-29 13:18:46;155247;2;14.6;2;5466.4;14;58;7.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45594.5548645833;2024-10-29 13:19:00;155393;1;65.8;2;5466.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
