Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45692.5106365741;2025-02-04 12:15:19;0;0;182.1;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5127442130;2025-02-04 12:18:21;1821;1;55.1;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5133819444;2025-02-04 12:19:16;2372;2;69.2;1;2403.2;90;78;64.8;0.0;0.0;0.0;64.8;2.42;-0.00;
45692.5141828704;2025-02-04 12:20:25;3064;1;15.8;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5143657407;2025-02-04 12:20:41;3222;2;7.1;1;2403.2;6;51;5.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5144479167;2025-02-04 12:20:48;3293;1;81.6;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5153923611;2025-02-04 12:22:10;4109;2;6.3;1;2403.2;6;57;5.4;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5154652778;2025-02-04 12:22:16;4172;1;421.2;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5203402778;2025-02-04 12:29:17;8384;2;2.6;1;2403.2;2;46;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5203703704;2025-02-04 12:29:20;8410;1;224.9;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5229733796;2025-02-04 12:33:05;10659;2;0.7;1;2403.2;2;171;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5229814815;2025-02-04 12:33:06;10666;1;253.9;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5259201389;2025-02-04 12:37:20;13205;2;7.5;1;2403.2;6;48;6.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5260069444;2025-02-04 12:37:27;13280;1;125.4;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5274583333;2025-02-04 12:39:32;14534;2;91.4;1;2403.2;86;56;37.1;0.0;69.8;0.0;0.0;0.45;-3.22;
45692.5285162037;2025-02-04 12:41:04;15448;1;14.7;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5286863426;2025-02-04 12:41:19;15595;2;51.6;1;2403.2;46;53;49.0;0.0;0.0;49.0;0.0;0.00;-0.00;
45692.5292835648;2025-02-04 12:42:10;16111;1;8.4;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5293807870;2025-02-04 12:42:19;16195;2;15.3;1;2403.2;20;78;13.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5295578704;2025-02-04 12:42:34;16348;1;491.3;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5352442130;2025-02-04 12:50:45;21261;2;31.6;1;2403.2;38;72;30.2;0.0;30.2;0.0;0.0;0.45;-0.00;
45692.5356099537;2025-02-04 12:51:17;21577;1;19.6;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5358368056;2025-02-04 12:51:36;21773;2;8.0;1;2403.2;6;45;5.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5359293981;2025-02-04 12:51:44;21853;1;12.2;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5360706018;2025-02-04 12:51:57;21975;2;2.8;1;2403.2;4;86;1.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5361030093;2025-02-04 12:51:59;22003;1;11.8;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5362395833;2025-02-04 12:52:11;22121;2;3.3;1;2403.2;4;73;2.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5362777778;2025-02-04 12:52:14;22154;1;62.4;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5370000000;2025-02-04 12:53:17;22778;2;9.0;1;2403.2;12;80;6.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5371041667;2025-02-04 12:53:26;22868;1;107.8;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5383518519;2025-02-04 12:55:14;23946;2;5.7;1;2403.2;6;63;2.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5384178241;2025-02-04 12:55:19;24003;1;21.5;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5386666667;2025-02-04 12:55:41;24218;2;16.6;1;2403.2;16;58;11.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5388587963;2025-02-04 12:55:57;24384;1;24.3;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5391400463;2025-02-04 12:56:22;24627;2;2.6;1;2403.2;2;46;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5391701389;2025-02-04 12:56:24;24653;1;14.2;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5393344907;2025-02-04 12:56:39;24795;2;17.8;1;2403.2;14;47;16.5;16.5;0.0;0.0;0.0;0.00;-0.00;
45692.5395405093;2025-02-04 12:56:56;24973;1;7.8;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5396307870;2025-02-04 12:57:04;25051;2;13.7;1;2403.2;18;79;11.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5397893519;2025-02-04 12:57:18;25188;1;62.5;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5405127315;2025-02-04 12:58:20;25813;2;3.1;1;2403.2;4;77;1.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5405486111;2025-02-04 12:58:23;25844;1;0.9;1;2403.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5405590278;2025-02-04 12:58:24;25853;0;13.7;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45692.5407175926;2025-02-04 12:58:38;25990;1;80.4;2;80.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
