Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45728.5132175926;2025-03-12 12:19:02;0;0;356.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5173437500;2025-03-12 12:24:59;3565;1;10.9;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5174699074;2025-03-12 12:25:09;3674;2;5.7;1;33361.8;6;63;2.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5175358796;2025-03-12 12:25:15;3731;1;99.9;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5186921296;2025-03-12 12:26:55;4730;2;6.6;1;33361.8;8;73;1.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5187685185;2025-03-12 12:27:02;4796;1;119.6;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5201527778;2025-03-12 12:29:01;5992;2;34.9;1;33361.8;50;86;33.7;0.0;33.7;0.0;0.0;0.00;-0.00;
45728.5205567130;2025-03-12 12:29:36;6341;1;9.9;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5206712963;2025-03-12 12:29:46;6440;2;3.8;1;33361.8;4;63;2.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5207152778;2025-03-12 12:29:50;6478;1;62.5;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5214386574;2025-03-12 12:30:52;7103;2;14.1;1;33361.8;18;77;9.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45728.5216018518;2025-03-12 12:31:06;7244;1;115.7;1;33361.8;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
