Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45621.5941782407;2024-11-25 14:15:37;0;0;207.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45621.5965775463;2024-11-25 14:19:04;2073;4;1722.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45621.6165173611;2024-11-25 14:47:47;19301;0;487.2;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45621.6221562500;2024-11-25 14:55:54;24173;4;2897.4;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45621.6556909722;2024-11-25 15:44:12;53147;0;256.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45621.6586574074;2024-11-25 15:48:28;55710;4;59587.3;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.3483252315;2024-11-26 08:21:35;651583;0;27.1;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.3486388889;2024-11-26 08:22:02;651854;4;5981.7;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4178715278;2024-11-26 10:01:44;711671;0;241.4;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4206655093;2024-11-26 10:05:46;714085;1;80.7;1;80.7;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4215995370;2024-11-26 10:07:06;714892;0;352.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4256736111;2024-11-26 10:12:58;718412;1;9.8;2;148.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4257870370;2024-11-26 10:13:08;718510;2;9.1;2;148.4;12;79;7.5;0.0;0.0;0.0;0.0;0.00;-0.00;
45622.4258923611;2024-11-26 10:13:17;718601;1;17.2;2;148.4;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
