Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45448.5000578704;2024-06-05 12:00:05;0;4;1127.9;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5131122685;2024-06-05 12:18:53;11279;0;27.8;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5134340278;2024-06-05 12:19:21;11557;1;687.4;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5213900463;2024-06-05 12:30:48;18431;2;1.5;1;13488.5;2;80;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5214074074;2024-06-05 12:30:50;18446;1;48.7;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5219710648;2024-06-05 12:31:38;18933;2;16.3;1;13488.5;20;74;9.3;0.0;0.0;0.0;0.0;0.00;-0.47;
45448.5221597222;2024-06-05 12:31:55;19096;1;32.3;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5225335648;2024-06-05 12:32:27;19419;2;13.8;1;13488.5;20;87;8.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5226932870;2024-06-05 12:32:41;19557;1;8.0;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5227858796;2024-06-05 12:32:49;19637;2;4.1;1;13488.5;4;59;1.2;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5228333333;2024-06-05 12:32:53;19678;1;1652.3;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5419571759;2024-06-05 13:00:25;36201;2;6.6;1;13488.5;6;55;4.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5420335648;2024-06-05 13:00:32;36267;1;24.1;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5423125000;2024-06-05 13:00:56;36508;2;5.7;1;13488.5;6;63;4.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45448.5423784722;2024-06-05 13:01:02;36565;1;21.1;1;13488.5;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
