Time;Time(approx);Data Count;Event Type;Duration (s);Upright Bout Number;Upright Bout Duration (s);Num Steps;Cadence;Longest Straight Line Time (s);Straight Line Time (s) (>=15s,<30s);Straight Line Time (s) (>=30s,<45s);Straight Line Time (s) (>=45s,<60s);Straight Line Time (s) (>=60s);Cumulative Positive Height Change (m);Cumulative Negative Height Change (m)
45799.4592245370;2025-05-22 11:01:17;0;0;451.4;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4644490741;2025-05-22 11:08:48;4514;1;0.7;1;13.6;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4644571759;2025-05-22 11:08:49;4521;2;6.7;1;13.6;4;36;5.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4645347222;2025-05-22 11:08:56;4588;1;6.2;1;13.6;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4646064815;2025-05-22 11:09:02;4650;0;2183.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4898784722;2025-05-22 11:45:26;26485;1;0.4;2;60.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4898831019;2025-05-22 11:45:26;26489;2;19.5;2;60.2;16;49;9.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4901087963;2025-05-22 11:45:45;26684;1;8.0;2;60.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4902013889;2025-05-22 11:45:53;26764;2;14.9;2;60.2;12;48;5.8;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4903738426;2025-05-22 11:46:08;26913;1;11.3;2;60.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4905046296;2025-05-22 11:46:20;27026;2;2.7;2;60.2;2;44;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4905358796;2025-05-22 11:46:22;27053;1;3.4;2;60.2;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4905752315;2025-05-22 11:46:26;27087;0;430.5;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4955578704;2025-05-22 11:53:36;31392;1;1.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4955775463;2025-05-22 11:53:38;31409;2;2.4;3;28716.0;4;100;0.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4956053241;2025-05-22 11:53:40;31433;1;48.5;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4961666667;2025-05-22 11:54:29;31918;2;19.6;3;28716.0;28;86;9.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.4963935185;2025-05-22 11:54:48;32114;1;1797.2;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5171944444;2025-05-22 12:24:46;50086;2;42.4;3;28716.0;50;71;21.5;37.8;0.0;0.0;0.0;0.00;-0.94;
45799.5176851852;2025-05-22 12:25:28;50510;1;693.5;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5257118056;2025-05-22 12:37:02;57445;2;20.1;3;28716.0;12;36;15.2;15.2;0.0;0.0;0.0;0.00;-0.00;
45799.5259444444;2025-05-22 12:37:22;57646;1;904.0;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5364074074;2025-05-22 12:52:26;66686;2;54.8;3;28716.0;58;64;36.7;0.0;36.7;0.0;0.0;0.00;-0.00;
45799.5370416667;2025-05-22 12:53:20;67234;1;10.4;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5371620370;2025-05-22 12:53:31;67338;2;3.4;3;28716.0;2;35;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5372013889;2025-05-22 12:53:34;67372;1;17.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5374062500;2025-05-22 12:53:52;67549;2;12.6;3;28716.0;10;48;8.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5375520833;2025-05-22 12:54:05;67675;1;55.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5381967593;2025-05-22 12:55:00;68232;2;6.7;3;28716.0;8;72;3.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5382743056;2025-05-22 12:55:07;68299;1;52.9;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5388865741;2025-05-22 12:56:00;68828;2;5.5;3;28716.0;2;22;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5389502315;2025-05-22 12:56:05;68883;1;41.9;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5394351852;2025-05-22 12:56:47;69302;2;10.2;3;28716.0;6;35;3.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5395532407;2025-05-22 12:56:57;69404;1;71.3;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5403784722;2025-05-22 12:58:09;70117;2;4.7;3;28716.0;2;26;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5404328704;2025-05-22 12:58:13;70164;1;7.0;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5405138889;2025-05-22 12:58:20;70234;2;6.2;3;28716.0;4;39;1.6;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.5405856481;2025-05-22 12:58:27;70296;1;16470.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7312187500;2025-05-22 17:32:57;235003;2;19.2;3;28716.0;24;75;8.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7314409722;2025-05-22 17:33:17;235195;1;121.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7328495370;2025-05-22 17:35:18;236412;2;26.7;3;28716.0;32;72;24.1;24.1;0.0;0.0;0.0;0.00;-0.00;
45799.7331585648;2025-05-22 17:35:45;236679;1;1631.8;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7520451389;2025-05-22 18:02:57;252997;2;19.9;3;28716.0;24;72;6.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7522754630;2025-05-22 18:03:17;253196;1;92.7;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7533483796;2025-05-22 18:04:49;254123;2;8.1;3;28716.0;8;59;1.9;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7534421296;2025-05-22 18:04:57;254204;1;8.8;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7535439815;2025-05-22 18:05:06;254292;2;27.0;3;28716.0;28;62;12.7;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7538564815;2025-05-22 18:05:33;254562;1;3571.2;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7951898148;2025-05-22 19:05:04;290274;2;3.9;3;28716.0;2;31;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7952349537;2025-05-22 19:05:08;290313;1;20.5;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7954722222;2025-05-22 19:05:29;290518;2;16.4;3;28716.0;12;44;6.3;0.0;0.0;0.0;0.0;0.00;-0.00;
45799.7956620370;2025-05-22 19:05:45;290682;1;1959.8;3;28716.0;0;0;0.0;0.0;0.0;0.0;0.0;0.00;-0.00;
